,OG,conservation_score
301,OG1515_aa_aligned.fasta,0.622968
302,OG44862_aa_aligned.fasta,0.820975
303,OG7228_aa_aligned.fasta,0.463957
304,OG2360_aa_aligned.fasta,0.48512350000000004
305,OG128490_aa_aligned.fasta,0.8430385
306,OG195563_aa_aligned.fasta,0.842404
307,OG4995_aa_aligned.fasta,0.545338
308,OG75346_aa_aligned.fasta,0.844413
309,OG2159_aa_aligned.fasta,0.6680809999999999
310,OG39829_aa_aligned.fasta,0.778628
311,OG1167_aa_aligned.fasta,0.6190675
312,OG4873_aa_aligned.fasta,0.6274580000000001
313,OG10863_aa_aligned.fasta,0.60719
314,OG31611_aa_aligned.fasta,0.810941
315,OG1358_aa_aligned.fasta,0.5978835
316,OG3620_aa_aligned.fasta,0.681404
317,OG3607_aa_aligned.fasta,0.463903
318,OG3188_aa_aligned.fasta,0.39082
319,OG5358_aa_aligned.fasta,0.483836
320,OG5188_aa_aligned.fasta,0.4684355
321,OG1897_aa_aligned.fasta,0.719785
322,OG3686_aa_aligned.fasta,0.405785
323,OG4573_aa_aligned.fasta,0.542586
324,OG31201_aa_aligned.fasta,0.810885
325,OG66892_aa_aligned.fasta,0.844854
326,OG3398_aa_aligned.fasta,0.467586
327,OG117251_aa_aligned.fasta,0.840458
328,OG5099_aa_aligned.fasta,0.685017
329,OG7979_aa_aligned.fasta,0.592035
330,OG222013_aa_aligned.fasta,0.8439749999999999
331,OG4048_aa_aligned.fasta,0.699602
332,OG2704_aa_aligned.fasta,0.791997
333,OG2961_aa_aligned.fasta,0.543937
334,OG3420_aa_aligned.fasta,0.586132
335,OG4544_aa_aligned.fasta,0.6568974999999999
336,OG2420_aa_aligned.fasta,0.427609
337,OG3669_aa_aligned.fasta,0.449259
338,OG1926_aa_aligned.fasta,0.6327305000000001
339,OG1063_aa_aligned.fasta,0.475628
340,OG204234_aa_aligned.fasta,0.839947
341,OG2245_aa_aligned.fasta,0.6050800000000001
342,OG3650_aa_aligned.fasta,0.376282
343,OG6432_aa_aligned.fasta,0.421147
344,OG2797_aa_aligned.fasta,0.714605
345,OG17575_aa_aligned.fasta,0.7597875000000001
346,OG4387_aa_aligned.fasta,0.6498905
347,OG127806_aa_aligned.fasta,0.8425885
348,OG4963_aa_aligned.fasta,0.539636
349,OG6651_aa_aligned.fasta,0.631955
350,OG5079_aa_aligned.fasta,0.450484
351,OG4974_aa_aligned.fasta,0.7299385
352,OG2210_aa_aligned.fasta,0.611047
353,OG4320_aa_aligned.fasta,0.40066
354,OG26592_aa_aligned.fasta,0.71401
355,OG4920_aa_aligned.fasta,0.498686
356,OG3652_aa_aligned.fasta,0.471241
357,OG1797_aa_aligned.fasta,0.584266
358,OG5675_aa_aligned.fasta,0.424432
359,OG7246_aa_aligned.fasta,0.439111
360,OG6574_aa_aligned.fasta,0.6039055
361,OG4950_aa_aligned.fasta,0.5339430000000001
362,OG7014_aa_aligned.fasta,0.5139009999999999
363,OG7570_aa_aligned.fasta,0.508249
364,OG3727_aa_aligned.fasta,0.392937
365,OG1834_aa_aligned.fasta,0.6654325000000001
366,OG4466_aa_aligned.fasta,0.405539
367,OG3064_aa_aligned.fasta,0.44237099999999996
368,OG3654_aa_aligned.fasta,0.598058
369,OG233975_aa_aligned.fasta,0.8419635000000001
370,OG1092_aa_aligned.fasta,0.5302020000000001
371,OG2461_aa_aligned.fasta,0.746051
372,OG1459_aa_aligned.fasta,0.719087
373,OG6762_aa_aligned.fasta,0.53346
374,OG2543_aa_aligned.fasta,0.785297
375,OG7549_aa_aligned.fasta,0.42129
376,OG157216_aa_aligned.fasta,0.8446555
377,OG2353_aa_aligned.fasta,0.643238
378,OG21794_aa_aligned.fasta,0.8067915
379,OG4729_aa_aligned.fasta,0.541788
380,OG3890_aa_aligned.fasta,0.585283
381,OG1874_aa_aligned.fasta,0.6980605
382,OG8037_aa_aligned.fasta,0.46671450000000003
383,OG11671_aa_aligned.fasta,0.5612105000000001
384,OG1437_aa_aligned.fasta,0.495185
385,OG197461_aa_aligned.fasta,0.843039
386,OG2649_aa_aligned.fasta,0.5597354999999999
387,OG1831_aa_aligned.fasta,0.49747149999999996
388,OG1178_aa_aligned.fasta,0.628217
389,OG89399_aa_aligned.fasta,0.848024
390,OG2369_aa_aligned.fasta,0.660202
391,OG100273_aa_aligned.fasta,0.830539
392,OG2971_aa_aligned.fasta,0.4957435
393,OG3774_aa_aligned.fasta,0.687431
394,OG2950_aa_aligned.fasta,0.656747
395,OG11844_aa_aligned.fasta,0.493205
396,OG3565_aa_aligned.fasta,0.603447
397,OG9260_aa_aligned.fasta,0.621732
398,OG1859_aa_aligned.fasta,0.669915
399,OG2850_aa_aligned.fasta,0.4617005
400,OG43172_aa_aligned.fasta,0.769785
401,OG3328_aa_aligned.fasta,0.633313
402,OG214836_aa_aligned.fasta,0.84843
403,OG1450_aa_aligned.fasta,0.4301935
404,OG3393_aa_aligned.fasta,0.6837895
405,OG1098_aa_aligned.fasta,0.6757595
406,OG2302_aa_aligned.fasta,0.452001
407,OG4186_aa_aligned.fasta,0.5548565
408,OG3319_aa_aligned.fasta,0.5531155000000001
409,OG2710_aa_aligned.fasta,0.387469
410,OG4643_aa_aligned.fasta,0.502083
411,OG222674_aa_aligned.fasta,0.8426020000000001
412,OG1724_aa_aligned.fasta,0.724655
413,OG10605_aa_aligned.fasta,0.53269
414,OG41592_aa_aligned.fasta,0.8318475000000001
415,OG1912_aa_aligned.fasta,0.6000559999999999
416,OG3762_aa_aligned.fasta,0.378183
417,OG4678_aa_aligned.fasta,0.567786
418,OG3372_aa_aligned.fasta,0.327101
419,OG1678_aa_aligned.fasta,0.433626
420,OG4399_aa_aligned.fasta,0.590203
421,OG5153_aa_aligned.fasta,0.422764
422,OG4168_aa_aligned.fasta,0.509599
423,OG7653_aa_aligned.fasta,0.483111
424,OG2755_aa_aligned.fasta,0.532565
425,OG1866_aa_aligned.fasta,0.706484
426,OG2338_aa_aligned.fasta,0.780794
427,OG2541_aa_aligned.fasta,0.606611
428,OG1856_aa_aligned.fasta,0.7227815
429,OG6004_aa_aligned.fasta,0.613536
430,OG2842_aa_aligned.fasta,0.6126705
431,OG4716_aa_aligned.fasta,0.403254
432,OG3991_aa_aligned.fasta,0.5845955
433,OG2261_aa_aligned.fasta,0.664313
434,OG42549_aa_aligned.fasta,0.785142
435,OG108492_aa_aligned.fasta,0.844044
436,OG2699_aa_aligned.fasta,0.709702
437,OG3007_aa_aligned.fasta,0.623937
438,OG3082_aa_aligned.fasta,0.6195455
439,OG2400_aa_aligned.fasta,0.39423149999999996
440,OG228913_aa_aligned.fasta,0.841475
441,OG7104_aa_aligned.fasta,0.373093
442,OG17603_aa_aligned.fasta,0.783533
443,OG1468_aa_aligned.fasta,0.59689
444,OG1060_aa_aligned.fasta,0.618342
445,OG9796_aa_aligned.fasta,0.645278
446,OG7207_aa_aligned.fasta,0.504996
447,OG2334_aa_aligned.fasta,0.653722
448,OG3515_aa_aligned.fasta,0.651937
449,OG13266_aa_aligned.fasta,0.6492565
450,OG1624_aa_aligned.fasta,0.578529
451,OG221550_aa_aligned.fasta,0.845291
452,OG6182_aa_aligned.fasta,0.44891400000000004
453,OG6934_aa_aligned.fasta,0.43008599999999997
454,OG4913_aa_aligned.fasta,0.5632980000000001
455,OG6759_aa_aligned.fasta,0.4566935
456,OG1421_aa_aligned.fasta,0.728623
457,OG1217_aa_aligned.fasta,0.787722
458,OG3020_aa_aligned.fasta,0.641472
459,OG17667_aa_aligned.fasta,0.813424
460,OG7872_aa_aligned.fasta,0.446583
461,OG3799_aa_aligned.fasta,0.398943
462,OG5424_aa_aligned.fasta,0.336252
463,OG1916_aa_aligned.fasta,0.5059435
464,OG6620_aa_aligned.fasta,0.435084
465,OG2620_aa_aligned.fasta,0.6988624999999999
466,OG32203_aa_aligned.fasta,0.731866
467,OG5560_aa_aligned.fasta,0.4994805
468,OG4508_aa_aligned.fasta,0.390156
469,OG17935_aa_aligned.fasta,0.6259855000000001
470,OG2333_aa_aligned.fasta,0.590471
471,OG4567_aa_aligned.fasta,0.503798
472,OG2291_aa_aligned.fasta,0.6913104999999999
473,OG2192_aa_aligned.fasta,0.637786
474,OG5282_aa_aligned.fasta,0.38273
475,OG4513_aa_aligned.fasta,0.388754
476,OG1296_aa_aligned.fasta,0.597042
477,OG17592_aa_aligned.fasta,0.797328
478,OG1757_aa_aligned.fasta,0.726185
479,OG1778_aa_aligned.fasta,0.697445
480,OG4299_aa_aligned.fasta,0.568457
481,OG3165_aa_aligned.fasta,0.529713
482,OG8338_aa_aligned.fasta,0.821974
483,OG2341_aa_aligned.fasta,0.48817299999999997
484,OG8044_aa_aligned.fasta,0.4376095
485,OG1344_aa_aligned.fasta,0.526748
486,OG3297_aa_aligned.fasta,0.4234495
487,OG3838_aa_aligned.fasta,0.404845
488,OG25238_aa_aligned.fasta,0.7713665000000001
489,OG5474_aa_aligned.fasta,0.48471549999999997
490,OG171255_aa_aligned.fasta,0.846623
491,OG109429_aa_aligned.fasta,0.84718
492,OG1575_aa_aligned.fasta,0.522852
493,OG4397_aa_aligned.fasta,0.388116
494,OG76271_aa_aligned.fasta,0.83885
495,OG73379_aa_aligned.fasta,0.8461449999999999
496,OG6408_aa_aligned.fasta,0.699157
497,OG1752_aa_aligned.fasta,0.595214
498,OG3597_aa_aligned.fasta,0.600138
499,OG7881_aa_aligned.fasta,0.513674
500,OG4555_aa_aligned.fasta,0.602478
501,OG4361_aa_aligned.fasta,0.523224
502,OG22437_aa_aligned.fasta,0.6841455000000001
503,OG9011_aa_aligned.fasta,0.660687
504,OG19350_aa_aligned.fasta,0.721148
505,OG1880_aa_aligned.fasta,0.6616885
506,OG6440_aa_aligned.fasta,0.382774
507,OG3266_aa_aligned.fasta,0.595214
508,OG3775_aa_aligned.fasta,0.537297
509,OG1117_aa_aligned.fasta,0.5090925
510,OG6526_aa_aligned.fasta,0.428189
511,OG3435_aa_aligned.fasta,0.5026710000000001
512,OG32195_aa_aligned.fasta,0.8391465
513,OG1273_aa_aligned.fasta,0.34544050000000004
514,OG13006_aa_aligned.fasta,0.664208
515,OG69706_aa_aligned.fasta,0.843045
516,OG4282_aa_aligned.fasta,0.401012
517,OG1316_aa_aligned.fasta,0.568533
518,OG108727_aa_aligned.fasta,0.842322
519,OG7256_aa_aligned.fasta,0.6869545
520,OG4924_aa_aligned.fasta,0.3989055
521,OG3999_aa_aligned.fasta,0.489832
522,OG4530_aa_aligned.fasta,0.366308
523,OG4322_aa_aligned.fasta,0.4780855
524,OG1649_aa_aligned.fasta,0.417125
525,OG1553_aa_aligned.fasta,0.5376245
526,OG5689_aa_aligned.fasta,0.6035965000000001
527,OG1475_aa_aligned.fasta,0.476197
528,OG1193_aa_aligned.fasta,0.7591654999999999
529,OG6481_aa_aligned.fasta,0.487993
530,OG3517_aa_aligned.fasta,0.37081
531,OG5156_aa_aligned.fasta,0.341132
532,OG4422_aa_aligned.fasta,0.379204
533,OG3732_aa_aligned.fasta,0.387989
534,OG22451_aa_aligned.fasta,0.8061985
535,OG2494_aa_aligned.fasta,0.4976475
536,OG4309_aa_aligned.fasta,0.3225325
537,OG4767_aa_aligned.fasta,0.641931
538,OG2516_aa_aligned.fasta,0.367531
539,OG10425_aa_aligned.fasta,0.533179
540,OG6616_aa_aligned.fasta,0.415987
541,OG117230_aa_aligned.fasta,0.845597
542,OG2517_aa_aligned.fasta,0.544701
543,OG7575_aa_aligned.fasta,0.638137
544,OG19502_aa_aligned.fasta,0.8066005
545,OG6633_aa_aligned.fasta,0.5620255000000001
546,OG22896_aa_aligned.fasta,0.701168
547,OG2788_aa_aligned.fasta,0.656397
548,OG5691_aa_aligned.fasta,0.404105
549,OG2551_aa_aligned.fasta,0.448203
550,OG3586_aa_aligned.fasta,0.3930745
551,OG6729_aa_aligned.fasta,0.366394
552,OG17656_aa_aligned.fasta,0.707861
553,OG6760_aa_aligned.fasta,0.383772
554,OG3126_aa_aligned.fasta,0.50138
555,OG4093_aa_aligned.fasta,0.630023
556,OG17591_aa_aligned.fasta,0.7740100000000001
557,OG17395_aa_aligned.fasta,0.755431
558,OG4927_aa_aligned.fasta,0.408145
559,OG7705_aa_aligned.fasta,0.623129
560,OG4973_aa_aligned.fasta,0.563284
561,OG3989_aa_aligned.fasta,0.6672914999999999
562,OG2304_aa_aligned.fasta,0.768334
563,OG7816_aa_aligned.fasta,0.54159
564,OG1772_aa_aligned.fasta,0.60239
565,OG5373_aa_aligned.fasta,
566,OG1540_aa_aligned.fasta,0.5116465
567,OG10939_aa_aligned.fasta,0.5568685
568,OG6496_aa_aligned.fasta,0.462865
569,OG4868_aa_aligned.fasta,0.495785
570,OG3418_aa_aligned.fasta,0.465823
571,OG159722_aa_aligned.fasta,0.841332
572,OG4360_aa_aligned.fasta,0.687368
573,OG1400_aa_aligned.fasta,0.418809
574,OG5416_aa_aligned.fasta,0.5810755
575,OG3109_aa_aligned.fasta,0.406691
576,OG4285_aa_aligned.fasta,0.478361
577,OG66677_aa_aligned.fasta,0.8336785
578,OG2998_aa_aligned.fasta,0.379636
579,OG6870_aa_aligned.fasta,0.56874
580,OG2407_aa_aligned.fasta,0.465341
581,OG3824_aa_aligned.fasta,0.558207
582,OG2851_aa_aligned.fasta,0.6272960000000001
583,OG11652_aa_aligned.fasta,0.687105
584,OG4878_aa_aligned.fasta,0.402616
585,OG3347_aa_aligned.fasta,0.574126
586,OG2107_aa_aligned.fasta,0.5716855000000001
587,OG4388_aa_aligned.fasta,0.504199
