,OG,conservation_score
302,OG1356_aa_aligned.fasta,0.5599485
303,OG13227_aa_aligned.fasta,0.63127
304,OG44856_aa_aligned.fasta,0.7874425
305,OG6785_aa_aligned.fasta,0.55323
306,OG44913_aa_aligned.fasta,0.816179
307,OG134552_aa_aligned.fasta,0.845999
308,OG2613_aa_aligned.fasta,0.7583595000000001
309,OG3476_aa_aligned.fasta,0.354596
310,OG15003_aa_aligned.fasta,0.622746
311,OG55250_aa_aligned.fasta,0.790635
312,OG1509_aa_aligned.fasta,0.6510290000000001
313,OG219537_aa_aligned.fasta,0.843453
314,OG18815_aa_aligned.fasta,0.740952
315,OG1335_aa_aligned.fasta,0.6508050000000001
316,OG155226_aa_aligned.fasta,0.849593
317,OG21955_aa_aligned.fasta,0.800209
318,OG8597_aa_aligned.fasta,0.4379615
319,OG2151_aa_aligned.fasta,0.462639
320,OG127632_aa_aligned.fasta,0.840597
321,OG35678_aa_aligned.fasta,0.734411
322,OG11131_aa_aligned.fasta,0.49706
323,OG5516_aa_aligned.fasta,0.385324
324,OG6122_aa_aligned.fasta,0.7093940000000001
325,OG10373_aa_aligned.fasta,0.601123
326,OG19941_aa_aligned.fasta,0.737116
327,OG5173_aa_aligned.fasta,0.451027
328,OG2795_aa_aligned.fasta,0.524412
329,OG8531_aa_aligned.fasta,0.5194399999999999
330,OG20173_aa_aligned.fasta,0.7765095
331,OG6656_aa_aligned.fasta,0.5257959999999999
332,OG6050_aa_aligned.fasta,0.458705
333,OG163287_aa_aligned.fasta,0.834329
334,OG1862_aa_aligned.fasta,0.6690375
335,OG6710_aa_aligned.fasta,0.401969
336,OG19471_aa_aligned.fasta,0.746372
337,OG26177_aa_aligned.fasta,0.730338
338,OG6813_aa_aligned.fasta,0.453286
339,OG35652_aa_aligned.fasta,0.760046
340,OG23557_aa_aligned.fasta,0.812568
341,OG1925_aa_aligned.fasta,0.522593
342,OG1682_aa_aligned.fasta,0.703253
343,OG6247_aa_aligned.fasta,0.468012
344,OG4961_aa_aligned.fasta,0.5544454999999999
345,OG5599_aa_aligned.fasta,0.513297
346,OG180397_aa_aligned.fasta,0.8461635000000001
347,OG27046_aa_aligned.fasta,0.687359
348,OG28639_aa_aligned.fasta,0.7212555
349,OG86402_aa_aligned.fasta,0.855076
350,OG3310_aa_aligned.fasta,0.5531435
351,OG31614_aa_aligned.fasta,0.7567619999999999
352,OG3630_aa_aligned.fasta,0.517255
353,OG5002_aa_aligned.fasta,0.56379
354,OG28671_aa_aligned.fasta,0.737467
355,OG9780_aa_aligned.fasta,0.5600080000000001
356,OG19943_aa_aligned.fasta,0.6873265
357,OG5143_aa_aligned.fasta,0.5606095
358,OG5933_aa_aligned.fasta,0.493568
359,OG17014_aa_aligned.fasta,0.7189099999999999
360,OG206894_aa_aligned.fasta,0.839739
361,OG5605_aa_aligned.fasta,0.523589
362,OG8269_aa_aligned.fasta,0.5806585
363,OG7606_aa_aligned.fasta,0.6943575
364,OG15706_aa_aligned.fasta,0.696158
365,OG43974_aa_aligned.fasta,0.83247
366,OG4170_aa_aligned.fasta,0.67886
367,OG2636_aa_aligned.fasta,0.583408
368,OG2601_aa_aligned.fasta,0.505145
369,OG7443_aa_aligned.fasta,0.5003415
370,OG4415_aa_aligned.fasta,0.520244
371,OG181088_aa_aligned.fasta,0.8435605
372,OG36381_aa_aligned.fasta,0.789176
373,OG23609_aa_aligned.fasta,0.817349
374,OG5009_aa_aligned.fasta,0.464343
375,OG6653_aa_aligned.fasta,0.4451975
376,OG7438_aa_aligned.fasta,0.494695
377,OG19445_aa_aligned.fasta,0.648673
378,OG1236_aa_aligned.fasta,0.499213
379,OG4172_aa_aligned.fasta,0.4128755
380,OG3701_aa_aligned.fasta,0.4848875
381,OG166225_aa_aligned.fasta,0.843708
382,OG20419_aa_aligned.fasta,0.731345
383,OG23007_aa_aligned.fasta,0.7295769999999999
384,OG22626_aa_aligned.fasta,0.681812
385,OG3277_aa_aligned.fasta,0.5722175
386,OG2425_aa_aligned.fasta,0.737468
387,OG11677_aa_aligned.fasta,0.6652415
388,OG55280_aa_aligned.fasta,0.8251785
389,OG1522_aa_aligned.fasta,0.5472115
390,OG3356_aa_aligned.fasta,0.670797
391,OG4988_aa_aligned.fasta,0.42474100000000004
392,OG12692_aa_aligned.fasta,0.60806
393,OG20252_aa_aligned.fasta,0.773221
394,OG11832_aa_aligned.fasta,0.497974
395,OG1318_aa_aligned.fasta,0.5452885000000001
396,OG3579_aa_aligned.fasta,0.517103
397,OG4116_aa_aligned.fasta,0.583217
398,OG27033_aa_aligned.fasta,0.725103
399,OG2158_aa_aligned.fasta,0.6403025
400,OG1148_aa_aligned.fasta,0.4398165
401,OG9147_aa_aligned.fasta,0.578097
402,OG3342_aa_aligned.fasta,0.37647200000000003
403,OG21788_aa_aligned.fasta,0.636056
404,OG4886_aa_aligned.fasta,0.392283
405,OG163675_aa_aligned.fasta,0.844309
406,OG4978_aa_aligned.fasta,0.3455625
407,OG1877_aa_aligned.fasta,0.550433
408,OG70127_aa_aligned.fasta,0.842626
409,OG4197_aa_aligned.fasta,0.5970424999999999
410,OG97954_aa_aligned.fasta,0.840066
411,OG4325_aa_aligned.fasta,0.753904
412,OG5469_aa_aligned.fasta,0.340379
413,OG23625_aa_aligned.fasta,0.754186
414,OG3522_aa_aligned.fasta,0.554513
415,OG187421_aa_aligned.fasta,0.841062
416,OG7733_aa_aligned.fasta,0.5702465
417,OG28720_aa_aligned.fasta,0.736461
418,OG5149_aa_aligned.fasta,0.6101935
419,OG7175_aa_aligned.fasta,0.5033354999999999
420,OG5360_aa_aligned.fasta,0.533627
421,OG4313_aa_aligned.fasta,0.4080665
422,OG6009_aa_aligned.fasta,0.465293
423,OG6079_aa_aligned.fasta,0.486134
424,OG1823_aa_aligned.fasta,0.6697775
425,OG23384_aa_aligned.fasta,0.826484
426,OG78917_aa_aligned.fasta,0.840855
427,OG4333_aa_aligned.fasta,0.576032
428,OG5910_aa_aligned.fasta,0.586482
429,OG6542_aa_aligned.fasta,0.405468
430,OG23727_aa_aligned.fasta,0.7297830000000001
431,OG13094_aa_aligned.fasta,0.647495
432,OG2488_aa_aligned.fasta,0.6112815
433,OG2028_aa_aligned.fasta,0.7195575000000001
434,OG5807_aa_aligned.fasta,0.4723155
435,OG6838_aa_aligned.fasta,0.4902125
436,OG1665_aa_aligned.fasta,0.64675
437,OG225365_aa_aligned.fasta,0.845138
438,OG6319_aa_aligned.fasta,0.398975
439,OG23601_aa_aligned.fasta,0.8290744999999999
440,OG1786_aa_aligned.fasta,0.7268
441,OG15735_aa_aligned.fasta,0.6979204999999999
442,OG156888_aa_aligned.fasta,0.845547
443,OG5441_aa_aligned.fasta,0.535346
444,OG186865_aa_aligned.fasta,0.8362445000000001
445,OG1070_aa_aligned.fasta,0.67882
446,OG5502_aa_aligned.fasta,0.596553
447,OG1270_aa_aligned.fasta,0.501488
448,OG27493_aa_aligned.fasta,0.7763225
449,OG3057_aa_aligned.fasta,0.499934
450,OG8130_aa_aligned.fasta,0.478623
451,OG7997_aa_aligned.fasta,0.598126
452,OG7803_aa_aligned.fasta,0.7662635
453,OG76037_aa_aligned.fasta,0.8464785
454,OG2857_aa_aligned.fasta,0.613591
455,OG6418_aa_aligned.fasta,0.515588
456,OG109047_aa_aligned.fasta,0.854467
457,OG5263_aa_aligned.fasta,0.3900745
458,OG1707_aa_aligned.fasta,0.614258
459,OG7739_aa_aligned.fasta,0.394903
460,OG189969_aa_aligned.fasta,0.8426345
461,OG44788_aa_aligned.fasta,0.827948
462,OG9781_aa_aligned.fasta,0.549823
463,OG10914_aa_aligned.fasta,0.680323
464,OG122325_aa_aligned.fasta,0.84466
465,OG100584_aa_aligned.fasta,0.845164
466,OG43972_aa_aligned.fasta,0.8337060000000001
467,OG6806_aa_aligned.fasta,0.449449
468,OG13708_aa_aligned.fasta,0.5617570000000001
469,OG4614_aa_aligned.fasta,0.680637
470,OG32693_aa_aligned.fasta,0.776673
471,OG65587_aa_aligned.fasta,0.8411885
472,OG1718_aa_aligned.fasta,0.5227459999999999
473,OG1331_aa_aligned.fasta,0.681526
474,OG17096_aa_aligned.fasta,0.769443
475,OG1687_aa_aligned.fasta,0.648212
476,OG4417_aa_aligned.fasta,0.488513
477,OG13895_aa_aligned.fasta,0.691249
478,OG2751_aa_aligned.fasta,0.704088
479,OG20400_aa_aligned.fasta,0.764526
480,OG3530_aa_aligned.fasta,0.45297350000000003
481,OG5610_aa_aligned.fasta,0.314537
482,OG2778_aa_aligned.fasta,0.61406
483,OG184056_aa_aligned.fasta,0.8431615
484,OG2184_aa_aligned.fasta,0.650296
485,OG5602_aa_aligned.fasta,0.520534
486,OG1124_aa_aligned.fasta,0.301311
487,OG7808_aa_aligned.fasta,0.5827865000000001
488,OG29300_aa_aligned.fasta,0.6369975
489,OG1479_aa_aligned.fasta,0.5981835
490,OG4060_aa_aligned.fasta,0.41060450000000004
491,OG1749_aa_aligned.fasta,0.782927
492,OG15033_aa_aligned.fasta,0.593605
493,OG55341_aa_aligned.fasta,0.810567
494,OG25401_aa_aligned.fasta,0.7169840000000001
495,OG3269_aa_aligned.fasta,0.504282
496,OG17565_aa_aligned.fasta,0.6550535
497,OG23799_aa_aligned.fasta,0.81085
498,OG3574_aa_aligned.fasta,0.580478
499,OG23470_aa_aligned.fasta,0.826611
500,OG2866_aa_aligned.fasta,0.5116185
501,OG2868_aa_aligned.fasta,0.591482
502,OG5439_aa_aligned.fasta,0.501644
503,OG1168_aa_aligned.fasta,0.563867
504,OG6727_aa_aligned.fasta,0.44461
505,OG32692_aa_aligned.fasta,0.836755
506,OG4629_aa_aligned.fasta,0.615734
507,OG208549_aa_aligned.fasta,0.845074
508,OG19530_aa_aligned.fasta,0.795265
509,OG46343_aa_aligned.fasta,0.824382
510,OG83090_aa_aligned.fasta,0.847439
511,OG88910_aa_aligned.fasta,0.8424605000000001
512,OG2308_aa_aligned.fasta,0.6804034999999999
513,OG43194_aa_aligned.fasta,0.806486
514,OG7257_aa_aligned.fasta,0.509529
515,OG5227_aa_aligned.fasta,0.6297485
516,OG1725_aa_aligned.fasta,0.638429
517,OG4935_aa_aligned.fasta,0.439544
518,OG4481_aa_aligned.fasta,0.5099929999999999
519,OG23783_aa_aligned.fasta,0.781938
520,OG6858_aa_aligned.fasta,0.571768
521,OG6161_aa_aligned.fasta,0.476546
522,OG6024_aa_aligned.fasta,0.5876325
523,OG5650_aa_aligned.fasta,0.40678650000000005
524,OG4327_aa_aligned.fasta,0.377195
525,OG16459_aa_aligned.fasta,0.702521
526,OG23614_aa_aligned.fasta,0.820718
527,OG9137_aa_aligned.fasta,0.435747
528,OG9792_aa_aligned.fasta,0.559533
529,OG20110_aa_aligned.fasta,0.6657265
530,OG141289_aa_aligned.fasta,0.8447484999999999
531,OG1062_aa_aligned.fasta,0.630154
532,OG19456_aa_aligned.fasta,0.732133
533,OG1515_aa_aligned.fasta,0.622968
534,OG20141_aa_aligned.fasta,0.7544885
535,OG44862_aa_aligned.fasta,0.820975
536,OG57332_aa_aligned.fasta,0.844051
537,OG17850_aa_aligned.fasta,0.631996
538,OG84162_aa_aligned.fasta,0.836294
539,OG27209_aa_aligned.fasta,0.7807955
540,OG10264_aa_aligned.fasta,0.650299
541,OG7228_aa_aligned.fasta,0.463957
542,OG28709_aa_aligned.fasta,0.7586865
543,OG2360_aa_aligned.fasta,0.48512350000000004
544,OG23786_aa_aligned.fasta,0.807905
545,OG128490_aa_aligned.fasta,0.8430385
546,OG195563_aa_aligned.fasta,0.842404
547,OG10930_aa_aligned.fasta,0.413971
548,OG4995_aa_aligned.fasta,0.545338
549,OG7097_aa_aligned.fasta,0.465837
550,OG75346_aa_aligned.fasta,0.844413
551,OG2159_aa_aligned.fasta,0.6680809999999999
552,OG44807_aa_aligned.fasta,0.818073
553,OG39829_aa_aligned.fasta,0.778628
554,OG1167_aa_aligned.fasta,0.6190675
555,OG4873_aa_aligned.fasta,0.6274580000000001
556,OG10863_aa_aligned.fasta,0.60719
557,OG31611_aa_aligned.fasta,0.810941
558,OG1358_aa_aligned.fasta,0.5978835
559,OG3620_aa_aligned.fasta,0.681404
560,OG3607_aa_aligned.fasta,0.463903
561,OG55263_aa_aligned.fasta,0.8260065000000001
562,OG3188_aa_aligned.fasta,0.39082
563,OG217988_aa_aligned.fasta,0.837434
564,OG5358_aa_aligned.fasta,0.483836
565,OG5188_aa_aligned.fasta,0.4684355
566,OG14803_aa_aligned.fasta,0.656373
567,OG1897_aa_aligned.fasta,0.719785
568,OG59215_aa_aligned.fasta,0.785644
569,OG3686_aa_aligned.fasta,0.405785
570,OG4573_aa_aligned.fasta,0.542586
571,OG31201_aa_aligned.fasta,0.810885
572,OG66892_aa_aligned.fasta,0.844854
573,OG3398_aa_aligned.fasta,0.467586
574,OG117251_aa_aligned.fasta,0.840458
575,OG5099_aa_aligned.fasta,0.685017
576,OG64726_aa_aligned.fasta,0.8395285
577,OG88219_aa_aligned.fasta,0.829853
578,OG6179_aa_aligned.fasta,0.531539
579,OG139280_aa_aligned.fasta,0.84605
580,OG7979_aa_aligned.fasta,0.592035
581,OG222013_aa_aligned.fasta,0.8439749999999999
582,OG132676_aa_aligned.fasta,0.8135775000000001
583,OG4048_aa_aligned.fasta,0.699602
584,OG28680_aa_aligned.fasta,0.74362
585,OG2704_aa_aligned.fasta,0.791997
586,OG2961_aa_aligned.fasta,0.543937
587,OG44932_aa_aligned.fasta,0.8314505
588,OG3420_aa_aligned.fasta,0.586132
